n,m,q,seed,s_true_centered,s_true_mod_q,e_true,w_babai,residual,initial_residual_energy,s_hat_babai,babai_secret_success,delta_exact,exact_best_energy,w_exact,s_hat_exact,exact_secret_success,delta_classical,classical_best_energy,classical_num_steps,w_classical,s_hat_classical,classical_secret_success,delta_qite_primary,qite_primary_best_energy,w_qite_primary,s_hat_qite_primary,qite_primary_secret_success,delta_qite_candidate_best,qite_candidate_best_energy,qite_candidate_best_count,qite_candidate_best_prob,qite_candidate_best_lwe_prior_score,qite_candidate_best_secret_ternary_violation,qite_candidate_best_noise_ternary_violation,qite_candidate_best_secret_weight,qite_candidate_best_noise_weight,w_qite_candidate_best,s_hat_qite_candidate_best,qite_candidate_best_secret_success,qite_candidate_num_unique,qite_candidate_topk_used,qite_candidate_any_secret_success,qite_candidate_any_geometry_improved,qite_candidate_any_matches_exact_state,qite_candidate_any_matches_exact_energy,min_dist2_true_among_candidates,exact_improvable_energy,exact_improvable_state,babai_fail_but_oracle_fix,babai_fail_but_classical_fix,babai_fail_but_qite_primary_fix,babai_fail_but_qite_candidate_best_fix,babai_fail_but_qite_candidate_any_fix,classical_matches_exact_state,classical_matches_exact_energy,qite_primary_matches_exact_state,qite_primary_matches_exact_energy,qite_candidate_best_matches_exact_state,qite_candidate_best_matches_exact_energy,classical_geometry_improved,qite_primary_geometry_improved,qite_candidate_best_geometry_improved,w_true,dist2_true_babai,dist2_true_exact,dist2_true_classical,dist2_true_qite_primary,dist2_true_qite_candidate_best,elapsed_total_sec,elapsed_classical_sec,elapsed_qite_sec,elapsed_candidate_sec,qite_num_qubits,qite_num_params,decoded_top_states,qite_history_len
7,10,17,80,"[0, 1, -1, 1, 0, 0, 0]","[0, 1, 16, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 1, 0, 0]","[-5, 0, 5, -7, 1, -3, -8, -2, 2, -7]","[1, 0, 0, 1, 1, 0, 0, 1, 0, 0]",4.0,"[0, 1, 16, 1, 0, 0, 0]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4.0,"[-5, 0, 5, -7, 1, -3, -8, -2, 2, -7]","[0, 1, 16, 1, 0, 0, 0]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4.0,0,"[-5, 0, 5, -7, 1, -3, -8, -2, 2, -7]","[0, 1, 16, 1, 0, 0, 0]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4.0,"[-5, 0, 5, -7, 1, -3, -8, -2, 2, -7]","[0, 1, 16, 1, 0, 0, 0]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4.0,149,0.30284552845528456,43.698936470590375,0,0,3,4,"[-5, 0, 5, -7, 1, -3, -8, -2, 2, -7]","[0, 1, 16, 1, 0, 0, 0]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[-5, 0, 5, -7, 1, -3, -8, -2, 2, -7]",0,0,0,0,0,123.0103371659934,9.108299855142832e-05,122.75331333299982,0.007285792002221569,20,20,"[('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 149), ('(0, 0, 1, 0, 0, 0, 0, 0, 0, 0)', 52), ('(0, 0, 0, -1, 0, 0, 0, 0, 0, 0)', 34), ('(0, 1, 0, 0, 0, 0, 0, 0, 0, 0)', 34), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, -1)', 23), ('(0, 0, 0, 0, 0, 0, 1, 0, 0, 0)', 17), ('(0, 0, 0, 0, 0, -1, 0, 0, 0, 0)', 15), ('(0, 0, 1, -1, 0, 0, 0, 0, 0, 0)', 10), ('(0, 1, 1, 0, 0, 0, 0, 0, 0, 0)', 8), ('(0, 1, 0, -1, 0, 0, 0, 0, 0, 0)', 5)]",5
7,10,17,81,"[0, 1, -1, -1, 0, -1, 1]","[0, 1, 16, 16, 0, 16, 1]","[1, 0, 1, 0, 0, 0, 0, 0, 0, -1]","[-5, 8, 6, 5, 1, 3, 4, 8, -3, 8]","[1, 0, 1, 0, 0, 0, 0, 0, 0, -1]",3.0,"[0, 1, 16, 16, 0, 16, 1]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3.0,"[-5, 8, 6, 5, 1, 3, 4, 8, -3, 8]","[0, 1, 16, 16, 0, 16, 1]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3.0,0,"[-5, 8, 6, 5, 1, 3, 4, 8, -3, 8]","[0, 1, 16, 16, 0, 16, 1]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3.0,"[-5, 8, 6, 5, 1, 3, 4, 8, -3, 8]","[0, 1, 16, 16, 0, 16, 1]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3.0,126,0.25661914460285135,32.66558129135414,0,0,5,3,"[-5, 8, 6, 5, 1, 3, 4, 8, -3, 8]","[0, 1, 16, 16, 0, 16, 1]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[-5, 8, 6, 5, 1, 3, 4, 8, -3, 8]",0,0,0,0,0,123.19191787499585,0.00012066599447280169,122.93596066598548,0.00684275000821799,20,20,"[('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 126), ('(0, 0, 0, 0, -1, 0, 0, 0, 0, 0)', 31), ('(0, 0, 0, 0, 0, 0, 1, 0, 0, 0)', 29), ('(0, 0, 0, 0, 0, 0, 0, 0, -1, 0)', 26), ('(0, 0, 0, 0, 0, -1, 0, 0, 0, 0)', 25), ('(0, 0, 0, 0, 0, 0, 0, 1, 0, 0)', 16), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)', 14), ('(0, 1, 0, 0, 0, 0, 0, 0, 0, 0)', 14), ('(0, 0, 0, 0, 0, 0, 1, 1, 0, 0)', 10), ('(0, 0, 0, 0, -1, 0, 1, 0, 0, 0)', 9)]",5
7,10,17,82,"[-1, -1, 1, 0, -1, 0, 0]","[16, 16, 1, 0, 16, 0, 0]","[0, 0, -1, 0, 0, 1, -1, 0, 0, -1]","[2, -2, 7, 6, 7, -2, 0, -8, 0, 4]","[0, 0, -1, 0, 0, 1, -1, 0, 0, -1]",4.0,"[16, 16, 1, 0, 16, 0, 0]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4.0,"[2, -2, 7, 6, 7, -2, 0, -8, 0, 4]","[16, 16, 1, 0, 16, 0, 0]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4.0,0,"[2, -2, 7, 6, 7, -2, 0, -8, 0, 4]","[16, 16, 1, 0, 16, 0, 0]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4.0,"[2, -2, 7, 6, 7, -2, 0, -8, 0, 4]","[16, 16, 1, 0, 16, 0, 0]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4.0,110,0.22587268993839835,23.729046979868766,0,0,4,4,"[2, -2, 7, 6, 7, -2, 0, -8, 0, 4]","[16, 16, 1, 0, 16, 0, 0]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[2, -2, 7, 6, 7, -2, 0, -8, 0, 4]",0,0,0,0,0,123.76762470899848,9.445898467674851e-05,123.51850887501496,0.007147750002332032,20,20,"[('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 110), ('(0, 0, 0, 0, 0, -1, 0, 0, 0, 0)', 25), ('(0, 0, 0, 0, 1, 0, 0, 0, 0, 0)', 21), ('(0, 0, 0, -1, 0, 0, 0, 0, 0, 0)', 18), ('(0, -1, 0, 0, 0, 0, 0, 0, 0, 0)', 17), ('(0, 0, 0, 0, 0, 0, 1, 0, 0, 0)', 15), ('(-1, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 14), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)', 12), ('(0, 0, 0, 0, 0, 0, 0, 0, -1, 0)', 12), ('(0, 0, 0, 0, 0, -1, 1, 0, 0, 0)', 10)]",5
7,10,17,83,"[-1, -1, 0, -1, -1, 1, 1]","[16, 16, 0, 16, 16, 1, 1]","[0, 0, 0, 0, 0, 0, 0, -1, 0, 0]","[-6, -7, -3, -2, -2, 8, -2, 9, 0, -7]","[0, 0, 0, 0, 0, 0, 0, -1, 0, 0]",1.0,"[16, 16, 0, 16, 16, 1, 1]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,"[-6, -7, -3, -2, -2, 8, -2, 9, 0, -7]","[16, 16, 0, 16, 16, 1, 1]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,0,"[-6, -7, -3, -2, -2, 8, -2, 9, 0, -7]","[16, 16, 0, 16, 16, 1, 1]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,"[-6, -7, -3, -2, -2, 8, -2, 9, 0, -7]","[16, 16, 0, 16, 16, 1, 1]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,108,0.21862348178137653,50.58086521177708,0,0,6,1,"[-6, -7, -3, -2, -2, 8, -2, 9, 0, -7]","[16, 16, 0, 16, 16, 1, 1]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[-6, -7, -3, -2, -2, 8, -2, 9, 0, -7]",0,0,0,0,0,123.47224483301397,9.366602171212435e-05,123.21463833301095,0.00724054200691171,20,20,"[('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 108), ('(0, 0, 0, -1, 0, 0, 0, 0, 0, 0)', 28), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)', 27), ('(0, 0, 0, 0, 0, 0, 0, -1, 0, 0)', 25), ('(0, -1, 0, 0, 0, 0, 0, 0, 0, 0)', 25), ('(0, 0, 0, 0, 0, 0, 1, 0, 0, 0)', 23), ('(0, 0, 1, 0, 0, 0, 0, 0, 0, 0)', 23), ('(0, 0, 0, 0, 1, 0, 0, 0, 0, 0)', 23), ('(0, -1, 0, 0, 1, 0, 0, 0, 0, 0)', 11), ('(0, 0, 0, 0, 1, 0, 1, 0, 0, 0)', 8)]",5
7,10,17,84,"[1, 0, 0, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, -1, 0]","[-5, 4, 2, -2, 4, -5, 5, 4, 0, -4]","[0, 0, 0, 0, 0, 0, 0, 0, -1, 0]",1.0,"[1, 0, 0, 0, 1, 0, 1]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,"[-5, 4, 2, -2, 4, -5, 5, 4, 0, -4]","[1, 0, 0, 0, 1, 0, 1]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,0,"[-5, 4, 2, -2, 4, -5, 5, 4, 0, -4]","[1, 0, 0, 0, 1, 0, 1]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,"[-5, 4, 2, -2, 4, -5, 5, 4, 0, -4]","[1, 0, 0, 0, 1, 0, 1]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,78,0.15918367346938775,30.6130552147533,0,0,3,1,"[-5, 4, 2, -2, 4, -5, 5, 4, 0, -4]","[1, 0, 0, 0, 1, 0, 1]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[-5, 4, 2, -2, 4, -5, 5, 4, 0, -4]",0,0,0,0,0,123.50747187499655,9.787501767277718e-05,123.26115766598377,0.008203500008676201,20,20,"[('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 78), ('(0, 0, -1, 0, 0, 0, 0, 0, 0, 0)', 32), ('(0, 0, 0, 0, 0, 0, 1, 0, 0, 0)', 31), ('(0, 0, 0, -1, 0, 0, 0, 0, 0, 0)', 25), ('(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)', 22), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)', 18), ('(0, 0, 0, 0, 0, 0, 0, -1, 0, 0)', 18), ('(0, 0, 0, 0, 0, -1, 0, 0, 0, 0)', 12), ('(0, 0, -1, 0, 0, 0, 0, -1, 0, 0)', 10), ('(0, 0, 0, -1, 0, 0, 1, 0, 0, 0)', 10)]",5
7,10,17,85,"[0, 0, 0, 0, -1, -1, 1]","[0, 0, 0, 0, 16, 16, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-5, 7, -4, -2, 4, 4, -1, 2, 3, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0, 0, 0, 0, 16, 16, 1]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[-5, 7, -4, -2, 4, 4, -1, 2, 3, 5]","[0, 0, 0, 0, 16, 16, 1]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0,"[-5, 7, -4, -2, 4, 4, -1, 2, 3, 5]","[0, 0, 0, 0, 16, 16, 1]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[-5, 7, -4, -2, 4, 4, -1, 2, 3, 5]","[0, 0, 0, 0, 16, 16, 1]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,399,0.8012048192771084,39.4008535452892,0,0,3,0,"[-5, 7, -4, -2, 4, 4, -1, 2, 3, 5]","[0, 0, 0, 0, 16, 16, 1]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[-5, 7, -4, -2, 4, 4, -1, 2, 3, 5]",0,0,0,0,0,122.9281793750124,7.033400470390916e-05,122.68344945900026,0.007990167010575533,20,20,"[('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 399), ('(0, 0, 0, -1, 0, 0, 0, 0, 0, 0)', 10), ('(0, 0, 0, 0, 1, 0, 0, 0, 0, 0)', 8), ('(0, 0, 0, 1, 0, 0, 0, 0, 0, 0)', 8), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)', 7), ('(0, 0, 0, 0, 0, 1, 0, 0, 0, 0)', 7), ('(0, 0, 0, 0, -1, 0, 0, 0, 0, 0)', 7), ('(1, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 7), ('(0, 0, 0, 0, 0, -1, 0, 0, 0, 0)', 5), ('(0, 0, -1, 0, 0, 0, 0, 0, 0, 0)', 5)]",5
7,10,17,86,"[0, 1, -1, 1, -1, -1, 0]","[0, 1, 16, 1, 16, 16, 0]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[-3, 5, -8, 3, -6, -4, -1, -2, 5, 1]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",2.0,"[0, 1, 16, 1, 16, 16, 0]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0,"[-3, 5, -8, 3, -6, -4, -1, -2, 5, 1]","[0, 1, 16, 1, 16, 16, 0]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0,0,"[-3, 5, -8, 3, -6, -4, -1, -2, 5, 1]","[0, 1, 16, 1, 16, 16, 0]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0,"[-3, 5, -8, 3, -6, -4, -1, -2, 5, 1]","[0, 1, 16, 1, 16, 16, 0]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0,183,0.3719512195121951,21.5785064242391,0,0,5,2,"[-3, 5, -8, 3, -6, -4, -1, -2, 5, 1]","[0, 1, 16, 1, 16, 16, 0]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[-3, 5, -8, 3, -6, -4, -1, -2, 5, 1]",0,0,0,0,0,123.64055866701528,8.845899719744921e-05,123.38013008298003,0.007887499989010394,20,20,"[('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 183), ('(0, 0, 0, 0, 0, 0, 0, 1, 0, 0)', 34), ('(0, 0, 0, 0, 1, 0, 0, 0, 0, 0)', 29), ('(0, 0, 0, 0, 0, -1, 0, 0, 0, 0)', 22), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)', 21), ('(0, 0, 1, 0, 0, 0, 0, 0, 0, 0)', 18), ('(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)', 17), ('(0, 0, 0, 0, 1, 0, 0, 1, 0, 0)', 9), ('(0, 0, 0, 0, 1, 0, 0, 0, 1, 0)', 7), ('(0, 0, 0, 0, 0, 0, 0, 0, -1, 0)', 6)]",5
7,10,17,87,"[0, -1, -1, 0, -1, -1, 0]","[0, 16, 16, 0, 16, 16, 0]","[0, 0, -1, 1, 0, 0, -1, 0, 0, 0]","[-4, 7, -2, 0, 5, 6, -4, -2, 5, -5]","[0, 0, -1, 1, 0, 0, -1, 0, 0, 0]",3.0,"[0, 16, 16, 0, 16, 16, 0]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3.0,"[-4, 7, -2, 0, 5, 6, -4, -2, 5, -5]","[0, 16, 16, 0, 16, 16, 0]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3.0,0,"[-4, 7, -2, 0, 5, 6, -4, -2, 5, -5]","[0, 16, 16, 0, 16, 16, 0]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3.0,"[-4, 7, -2, 0, 5, 6, -4, -2, 5, -5]","[0, 16, 16, 0, 16, 16, 0]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3.0,87,0.17791411042944785,12.70226631855218,0,0,4,3,"[-4, 7, -2, 0, 5, 6, -4, -2, 5, -5]","[0, 16, 16, 0, 16, 16, 0]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[-4, 7, -2, 0, 5, 6, -4, -2, 5, -5]",0,0,0,0,0,123.6582275830151,7.616699440404773e-05,123.4086850839958,0.00713174999691546,20,20,"[('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 87), ('(0, 0, 0, -1, 0, 0, 0, 0, 0, 0)', 37), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, -1)', 22), ('(0, 0, 0, 0, -1, 0, 0, 0, 0, 0)', 21), ('(0, 0, 0, 0, 0, 0, 0, 1, 0, 0)', 21), ('(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)', 20), ('(0, 0, 0, 0, 0, 0, -1, 0, 0, 0)', 19), ('(0, -1, 0, 0, 0, 0, 0, 0, 0, 0)', 17), ('(0, 0, 0, 0, 0, 1, 0, 0, 0, 0)', 15), ('(0, -1, 0, 0, 0, 1, 0, 0, 0, 0)', 7)]",5
7,10,17,88,"[0, -1, 0, 1, 0, -1, 0]","[0, 16, 0, 1, 0, 16, 0]","[0, 0, -1, 0, 0, 0, 0, -1, 0, 0]","[-3, 6, -3, -3, -8, -2, 4, -6, 2, -7]","[0, 0, -1, 0, 0, 0, 0, -1, 0, 0]",2.0,"[0, 16, 0, 1, 0, 16, 0]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0,"[-3, 6, -3, -3, -8, -2, 4, -6, 2, -7]","[0, 16, 0, 1, 0, 16, 0]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0,0,"[-3, 6, -3, -3, -8, -2, 4, -6, 2, -7]","[0, 16, 0, 1, 0, 16, 0]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0,"[-3, 6, -3, -3, -8, -2, 4, -6, 2, -7]","[0, 16, 0, 1, 0, 16, 0]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0,98,0.19797979797979798,21.64048801498654,0,0,3,2,"[-3, 6, -3, -3, -8, -2, 4, -6, 2, -7]","[0, 16, 0, 1, 0, 16, 0]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[-3, 6, -3, -3, -8, -2, 4, -6, 2, -7]",0,0,0,0,0,124.08740099999704,8.604198228567839e-05,123.82839933401556,0.008699541998794302,20,20,"[('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 98), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)', 26), ('(0, 0, 0, 0, -1, 0, 0, 0, 0, 0)', 24), ('(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)', 23), ('(0, 0, 0, 0, 0, 0, 1, 0, 0, 0)', 23), ('(1, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 17), ('(0, 0, 0, 1, 0, 0, 0, 0, 0, 0)', 16), ('(0, -1, 0, 0, 0, 0, 0, 0, 0, 0)', 16), ('(0, 0, -1, 0, 0, 0, 0, 0, 0, 0)', 15), ('(1, 0, 0, 0, 0, 0, 0, 0, 1, 0)', 9)]",5
7,10,17,89,"[1, 0, 0, 1, 1, 0, 1]","[1, 0, 0, 1, 1, 0, 1]","[0, 0, 0, 0, 1, 0, 0, 1, 1, 0]","[-5, -1, -7, -1, -2, -3, 0, 2, -3, 3]","[0, -1, 0, 0, 0, 0, -1, 0, -1, 1]",4.0,"[4, 15, 2, 9, 0, 14, 2]",False,"[0, 0, 1, 0, 1, 1, 1, -1, 0, 0]",3.0,"[-5, -2, -7, -1, -3, -3, -1, 1, -5, 4]","[1, 0, 0, 1, 1, 0, 1]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4.0,0,"[-5, -1, -7, -1, -2, -3, 0, 2, -3, 3]","[4, 15, 2, 9, 0, 14, 2]",False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4.0,"[-5, -1, -7, -1, -2, -3, 0, 2, -3, 3]","[4, 15, 2, 9, 0, 14, 2]",False,"[-1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8.0,18,0.03643724696356275,4108.105556102083,4,0,6,8,"[-4, -1, -8, -2, -3, -3, -1, 1, -3, 3]","[9, 16, 1, 0, 3, 9, 11]",False,20,20,False,True,False,False,7,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,"[-5, -2, -7, -1, -3, -3, -1, 1, -5, 4]",9,0,9,9,9,123.84423700001207,0.00010150001617148519,123.58600237502833,0.006954875017981976,20,20,"[('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 128), ('(0, 0, 0, 0, 0, 1, 0, 0, 0, 0)', 34), ('(0, 0, 0, 0, 0, 0, 0, 0, -1, 0)', 27), ('(0, 0, 0, 1, 0, 0, 0, 0, 0, 0)', 26), ('(0, -1, 0, 0, 0, 0, 0, 0, 0, 0)', 20), ('(-1, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 18), ('(0, 0, 0, 0, 0, 0, 1, 0, 0, 0)', 16), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)', 12), ('(0, 0, 0, 1, 0, 0, 1, 0, 0, 0)', 10), ('(0, 0, 0, 1, 0, 1, 0, 0, 0, 0)', 10)]",5
7,10,17,90,"[-1, 1, 0, 1, 0, -1, -1]","[16, 1, 0, 1, 0, 16, 16]","[0, 1, 0, 0, 0, 1, 0, -1, 0, -1]","[-6, -9, 6, 7, 2, -5, 8, -1, 5, -2]","[-1, 1, 1, 0, 0, 0, 0, 1, 0, -1]",5.0,"[15, 9, 11, 6, 15, 3, 4]",False,"[1, 0, 1, -1, 0, 0, 0, 0, 0, 0]",3.0,"[-7, -8, 7, 7, 2, -4, 8, 1, 4, -3]","[14, 8, 12, 16, 4, 12, 1]",False,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",4.0,1,"[-7, -9, 7, 7, 2, -6, 8, 1, 5, -2]","[16, 1, 0, 1, 0, 16, 16]",True,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",4.0,"[-7, -9, 7, 7, 2, -6, 8, 1, 5, -2]","[16, 1, 0, 1, 0, 16, 16]",True,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",4.0,39,0.07894736842105263,43.83111205458861,0,0,5,4,"[-7, -9, 7, 7, 2, -6, 8, 1, 5, -2]","[16, 1, 0, 1, 0, 16, 16]",True,20,20,True,True,False,False,0,True,True,False,True,True,True,True,False,False,False,False,False,False,True,True,True,"[-7, -9, 7, 7, 2, -6, 8, 1, 5, -2]",7,7,0,0,0,123.3997717500024,0.00016541601507924497,123.1501402920112,0.006313707999652252,20,20,"[('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 149), ('(0, 0, 1, 0, 0, 0, 0, 0, 0, 0)', 39), ('(0, 1, 0, 0, 0, 0, 0, 0, 0, 0)', 32), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, -1)', 30), ('(0, 0, 0, 0, 0, 0, 0, 0, -1, 0)', 28), ('(0, 0, 0, -1, 0, 0, 0, 0, 0, 0)', 14), ('(0, 0, 0, 0, 0, -1, 0, 0, 0, 0)', 13), ('(0, 1, 0, 0, 0, 0, 0, 0, -1, 0)', 9), ('(1, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 9), ('(0, 1, 0, 0, 0, 0, 0, 0, 0, -1)', 9)]",5
7,10,17,91,"[1, 0, 1, 0, -1, 0, 0]","[1, 0, 1, 0, 16, 0, 0]","[0, 0, 1, 1, 0, 1, 0, 0, 0, -1]","[-1, 2, 4, 3, 1, -7, -8, -2, -9, 0]","[1, 1, 0, 0, 0, 1, 0, 0, 1, 0]",4.0,"[4, 0, 5, 7, 6, 3, 2]",False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4.0,"[-1, 2, 4, 3, 1, -7, -8, -2, -9, 0]","[4, 0, 5, 7, 6, 3, 2]",False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4.0,0,"[-1, 2, 4, 3, 1, -7, -8, -2, -9, 0]","[4, 0, 5, 7, 6, 3, 2]",False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4.0,"[-1, 2, 4, 3, 1, -7, -8, -2, -9, 0]","[4, 0, 5, 7, 6, 3, 2]",False,"[0, -1, 0, 0, -1, 0, 0, 0, 0, 0]",9.0,10,0.02040816326530612,4139.21021047272,4,0,7,9,"[1, 4, 3, 4, 0, -7, -9, -1, -9, 0]","[15, 1, 1, 7, 11, 5, 16]",False,20,20,False,False,True,True,6,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,"[0, 3, 3, 2, 1, -7, -8, -2, -8, 1]",6,6,6,6,11,123.71900195800117,8.291599806398153e-05,123.46349966601701,0.007306207990041003,20,20,"[('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 98), ('(0, 0, 0, 0, 0, 0, -1, 0, 0, 0)', 24), ('(0, -1, 0, 0, 0, 0, 0, 0, 0, 0)', 24), ('(0, 0, 0, 0, -1, 0, 0, 0, 0, 0)', 24), ('(0, 0, 0, 0, 0, 0, 0, 0, -1, 0)', 19), ('(0, 0, 0, 0, 0, -1, 0, 0, 0, 0)', 17), ('(0, 0, 1, 0, 0, 0, 0, 0, 0, 0)', 14), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)', 13), ('(0, 0, 0, 0, 0, 0, 0, -1, 0, 0)', 11), ('(0, -1, 0, 0, -1, 0, 0, 0, 0, 0)', 10)]",5
